matlabCamera velocities
125	0.824692	0	125	0.627093	0	125	0.194127	0	125	0.196195	0	125	-0.257696	0	125	0.00693016	0	
126	0.642299	0	126	0.489522	0	126	0.299747	0	126	0.149466	0	126	-0.195944	0	126	0.0071138	0	
127	0.595404	0	127	0.44998	0	127	0.333887	0	127	0.135938	0	127	-0.179986	0	127	0.00780261	0	
128	0.578229	0	128	0.434522	0	128	0.358196	0	128	0.130602	0	128	-0.173922	0	128	0.0086264	0	
130	0.552047	0	130	0.44719	0	130	0.372227	0	130	0.134208	0	130	-0.165482	0	130	0.00797875	0	
131	0.501239	0	131	0.419082	0	131	0.401928	0	131	0.12531	0	131	-0.147787	0	131	0.00891255	0	
132	0.431329	0	132	0.386748	0	132	0.43214	0	132	0.114666	0	132	-0.124192	0	132	0.00921425	0	
133	0.370426	0	133	0.351206	0	133	0.461557	0	133	0.102872	0	133	-0.104146	0	133	0.0090242	0	
134	0.237456	0	134	0.257363	0	134	0.538191	0	134	0.0710245	0	134	-0.0592257	0	134	0.00960625	0	
135	0.210791	0	135	0.221079	0	135	0.560938	0	135	0.0592011	0	135	-0.049321	0	135	0.0104013	0	
136	0.180321	0	136	0.214013	0	136	0.574023	0	136	0.0564764	0	136	-0.0392696	0	136	0.0105154	0	
137	0.167927	0	137	0.221331	0	137	0.573673	0	137	0.0586955	0	137	-0.0348534	0	137	0.0102246	0	
138	0.16846	0	138	0.235804	0	138	0.565564	0	138	0.0633666	0	138	-0.0347838	0	138	0.0104221	0	
139	0.163211	0	139	0.241809	0	139	0.556548	0	139	0.0656679	0	139	-0.03258	0	139	0.0102424	0	
140	0.173483	0	140	0.26266	0	140	0.534843	0	140	0.0724479	0	140	-0.0355804	0	140	0.0101318	0	
141	0.193178	0	141	0.280697	0	141	0.516525	0	141	0.0783181	0	141	-0.0419135	0	141	0.0103329	0	
143	0.295152	0	143	0.338246	0	143	0.440757	0	143	0.0983848	0	143	-0.0761515	0	143	0.0110142	0	
144	0.385536	0	144	0.414222	0	144	0.374521	0	144	0.123762	0	144	-0.107256	0	144	0.0110321	0	
145	0.440063	0	145	0.450786	0	145	0.340728	0	145	0.136175	0	145	-0.125923	0	145	0.010544	0	
146	0.542519	0	146	0.513138	0	146	0.279966	0	146	0.157542	0	146	-0.161314	0	146	0.0115179	0	
147	0.576101	0	147	0.513828	0	147	0.264903	0	147	0.158428	0	147	-0.173292	0	147	0.0120534	0	
148	0.663844	0	148	0.570074	0	148	0.221414	0	148	0.177375	0	148	-0.202974	0	148	0.0126971	0	
149	0.713293	0	149	0.610055	0	149	0.197175	0	149	0.190679	0	149	-0.219625	0	149	0.0126248	0	
150	0.773696	0	150	0.6488	0	150	0.163314	0	150	0.204918	0	150	-0.241276	0	150	0.0124968	0	
